pool,map_filename,canonical_map_sha256,episode_seed,opening_outcome,flags,owned_units,capital_occupied,reset_exception
train,map_001330.csv,31bab3d47da99ad64e27445198c1cd9f31a2524cb609f479d2fbe5611f661fcb,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003166.csv,3270ba5c5405a490d3cf6df7c7408fc45b3b1189fd73b5be7ab95f79bda4bc8a,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000983.csv,3279d67e753fa29608d16929f91090d8b7fa556f0bfac89c9809f256bd76025a,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003048.csv,3297c64a56a5736072436a54443233c5046041698aeb6ee7e3201f06026de421,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000222.csv,32a139113756f3d921dcd973f7d63e58a3c8fcb274993231a80c6b65a48f0784,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000057.csv,32b0ec85565b7a93b92d90a19b96c992746bdef0ec53b90e185ac4570826d61d,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005180.csv,32be1a564b5e67a047d5173e436bce41176331f023097749cafe23d51cc66b47,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003941.csv,32bf4f6ff93d2920b9f18963dbbab4f3b7ec6f9e3fa77f9c73083ec46b24cea4,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004563.csv,3356d91183120231de5f8356785b2164dff937c9013a2d4cb49b2d031c04e291,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002040.csv,33776b20c9a6878a7d8001c763d4f9f67e210b5333bac8255543d876a39be7d8,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000140.csv,3381da858df3cf09b160c080c649a1b26679eda75a0d3b091a8f0831edd3aa47,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000365.csv,33a753481cd62ca8b6c775d2292294e530ad959f99d136135ad0d07dbc7a26cf,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004677.csv,33a86e3b4fe02682fdc0cc375f879a09d07b242a2260d7a440f3d8016edce6c2,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001945.csv,33a8a8eeec6ac4110c054a628b876e7182201d8fcbd085859c178d63f14e3099,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001379.csv,33cb0db308d177882b77e3a7fcaffd78baa87e076e4a88076012ae4cefcbc0a0,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004594.csv,33d3c6c00c75265f70d605df501a5bdb35f3128ae0a56d69949fea21443ce67c,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001651.csv,33e0cc6536036f7385f75180d2d943668c9cbe5a5c63fb55ebe9c11497e2d807,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005469.csv,33fc4df00aebcda8dd440a0e0433b1f6739bc98c7fc7d17259fb6b685bb7ffba,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003398.csv,33fe973f39d029a6289f0c56e85ae931d2c89d36c2dbf365857d45da86e1f5f8,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002369.csv,3432e652b7b01a1ee7765f01441dd3f7c1120b86880aba86fda67e3bca6ad2dd,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000555.csv,3438e29000d9a0238be63b6bad874749232259dc371327c2375e6bc6ca865694,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005187.csv,345dbccdcb161e485312ed940a87232b6affcb2574acfbe8d8e3f5ff339a0172,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001386.csv,3479c158202c1b2b543e72b527f91420bf4539ffc8fb0654b72635b0767b2b4c,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003506.csv,34d345044a62c86fd351466b20b754add4a90957c5c66df50d0f2bea24b55bf4,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000254.csv,34ec0dc025d17e2abd7b9e33f80584c3d252bb971b6297adafbe380fde0085c9,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003431.csv,35580169d41e0b302d7fef51ce37baf688995ff2dc04ef9d62b6e86aebd3b7f1,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001279.csv,359990f08d37c23c1f51729a0834b85bd5f5a1d9e5f0288d69ba16980aa75c33,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002169.csv,359cbf66aab8fe8ef92e6a4cc1aa9ab38eee83b286ff415388619e662954e0f8,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001161.csv,35a36a733e0157dd3423e6ddbb0ad01fd61f4da7ef9129068343953d2560a24e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001147.csv,35a4a0ccfa5acff57ac83a4e42204f40f70d2a4c770e89c0c532c548bdde0828,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005487.csv,35aaca732be64310b3c094c99eba7342f19ea6794f7de7cd647e6c68bf1bab75,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003041.csv,35b6656085cd8af7c9f32fea2c1943ac78a82b85667db6716a649a6939bc04c9,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000018.csv,35ccb1187f6a738a1f84377e8806db342b38f5f64d7b66852f083ed6f7ead696,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001506.csv,35e0d2b9f70eee35b906424890f52d85ab6f74e96e4ab5fb2011dcce91a61738,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003231.csv,35f0b676c01f5859573a4f4b1fae327cada2e7f926e5bc1457714d7dbd81082e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004315.csv,35fa3fcc2b27a4f770d0c9257c765505f4c7970d59d83db9003ac22d2c5afdc7,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000361.csv,36148dd35cf0de7bddf6bc5ab36328e3e715c82c310cbefecccc245f09d2fa73,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004490.csv,3615ac050ec2d950a3c8b6fdba62afb611bd37b5d88afaec0f2b25f37124b697,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004999.csv,36174f0e70ccc37e1d8131c64757fef1047010a22edaaf3cc36a2a0b680380e0,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002044.csv,362086718e55afbe618a176e1e606fae29e144dca5d11517ebe3d2e257710c52,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003626.csv,364b59c7bd021b560b1c58449eff16d660bf45d6ebed659aa5cf3c0e9cfd271c,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004616.csv,3653e2c5e56d9ded2ace77edb12d8b6efa61d91397493b144c9b6cf920e37436,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001306.csv,367c8bb23876cfaeb36fbeb8b41852aac9bfcc4f1ab0ee26885638e024b1fbd3,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000627.csv,368d86492d4d9b6d41a2f405fb761cdbfead280a6c33aea70f3055c24a103704,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004240.csv,3694644da7f31df057b1c56fa6fe5e1609e1bec4d336007fa51c7daf772b5d8a,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002113.csv,36ac5cb01c64498357445d2b304a9770ef2e901673bf6725ed6c143787d3fec6,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003436.csv,36b1c56d46f23c8b928e164afe19fb332e635fce0e99ebe5cfcdb68c135d4623,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003673.csv,36d1c244e4e3371d9852e917afaad4330a7e1fc8716d8a563c76d7756c167ba2,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002920.csv,36e6715c15c179375a5164b41c63ee36ebb761ba77b82ac6296dc1deacac08f7,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003669.csv,37149893c379147879aeca8622e19167b516398b4435da7ac3dbb7af466d5d47,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003862.csv,3720894e696dfae71278181614044c719dc09a3964d4938112b597db7b7ff4ab,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000428.csv,3723c9b1da2eb218e0310c0be1fe498a07a9141e32df0410bf6913cfb538babb,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005091.csv,372840f14055879b09935b136e01131a8a6ae31d7fcbd84b48ca88d87d447c91,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000195.csv,378f9f819266a5ab18612d71cacbcc3365695e44aada2960d3be9563757ecd10,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002747.csv,37d522b735fc3e7cdb21181eee58c2e0aca30d214e4700abf4c885e06e8d257d,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004652.csv,37dab6a801a66e4de10ce134d826523717e132a6c539e3f3e3ddedbf85d8fb71,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004309.csv,389c713ce66d3b20af636405ce3320caf8a0949104d63960fea9e8a55c7437c2,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001955.csv,38d36419eb6dc083322da14e2a1092a7c6eceb0df16f46f4bafe450c481fab61,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000581.csv,38d7490b47f22347431fc1337a1c8abb907f69300dbae29956c89ff2a4af2c4f,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000683.csv,38f282f68cb62f66a65d2e1c8b08a3823ef863f2b68d250fe901e62a078da15c,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005126.csv,395d912ea2f2679af090dc805a561fd267b18fb98e0f8d3d728b0caa6aa32a60,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001899.csv,396404cc1e9f3b0e0e13c034ab40fa3cd1003e55776298dbd4bdc9f050c3b228,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002914.csv,39972521d3cb2c982a4d9a800fda6b85000d104ac8a39dc028cbd77c633b8f41,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000750.csv,39b452e7bdf53df8a79c1ba101acc94a885e4d0faf21f6143c8f032e333e07a5,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000478.csv,39c64d3f1a6912014ce283a9719cc65160014faec6740e8515bdca99c2f6eeb4,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002206.csv,39c650401dcc043acbaee80d3ba0a96d1e3d8b13e48e031daef4b59318a7223e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000022.csv,39ccae40bfaf3a2090096078f7113c28956ffd1c642ddce146ff4b054a4af1c8,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000914.csv,39e5435e8ad4236d13ac9f90182ecc4fcbfcdc5d6ca0dd7d983fb1fa25768495,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005392.csv,3a08c19aa9bce18eef031ea401ec0a5f68dae19a764b37e40a99d026d54270f3,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002729.csv,3a18d85c57932c2f8920250e9b9ac5f8230e3d066a8559c5504ede283fb4bda2,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004282.csv,3a6275a62b9757086ee0b03962131e9f0825f8d4e77592a040f4d442c8d0406a,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001277.csv,3a6a64cba88d155db61e556da9f862c433ab2400723a78436f041537cf8feeec,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002579.csv,3a70bc4e380408b1129d0ce15a1821d720b889b4c64320d06e3e8effe555076c,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001249.csv,3adfd69891620a6f3d830371c13541259c525d7132bbcf1c745f9ecdbf0004e8,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004846.csv,3ae1bbfeb2190f72dbbc4423719eb2c954857f05cb2f50498532b001a04f07fa,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002943.csv,3ae850f78f752a389d2fbe835c91290396a14aa4c8d0c38a9bb4f59c7ffb4eb2,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000343.csv,3b2f3ecc2ecac45f8e7796a9f0aadf34866b9f430ddc03fa92f98e35422b5aa2,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003337.csv,3b4960a3b85c49150b6bdbb9de133d8abf622b07286de94792f9260eecce6844,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000063.csv,3b79644196089490266fd762b43bf1a6201d81ae1cb914b1de29e0470bfe4b0d,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001069.csv,3ba68892e74227c4daca87f1fcd2d7eb21485513c23fa50eee6051a54f53e7be,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000992.csv,3bc7e0b151958f63295a4efe4ec3635d8d1e5d4db8a7aff91d175e48865d96be,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003444.csv,3bcb2abaab06af4af42f7d4ab6d584f9eb6f40c3e3e27e6aeccd2399e6f2b77e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004213.csv,3bfe5a3b7c737258a0b3ad28759dee51f528f88a1ddbc631155ac9e8408556cf,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003926.csv,3c0640a6d9cb504f7ca5997c531455affc86b0861cec08bd790a13c049276514,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005285.csv,3c0b8a840a27711b9865579a8f95cf43a55fdfd68de29928f14900a4f6b5de4e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001176.csv,3c82501fca5295dc95b8c86fcd4fff61a0637f9d984923fed3cd0017f58d9449,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004156.csv,3cf65e5a61c22c005b7234364b59a85074a894af0f254bcd5b16676b4ed5d39e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002215.csv,3d25b148fb9718ca640399a62b731d93339b7c3c4ff612e0799924c0b3006294,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002982.csv,3d6c532d4c94cc2e8708a8fd072d73279cd7af5fde3f4584f9fde0190d56bf47,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000126.csv,3d896ede3f0323071ec62861a61f27d8f939db49631d75618e92a018a5eb0df9,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001507.csv,3dad4eb30933c37ca1f56e24f9b9c1401921b3a179e1e346b02eb4e588fa668d,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001708.csv,3dcc0a9b308af589bbce7bd811cccda05e35552905e50d674290840c4b626479,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001205.csv,3e1af20e5e72a39d48456fb1f123c773bd731de5281386f4eb40fa4ff5aec0bf,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004098.csv,3e300597ed6addad5d4afe1432caa5a70c19c384526e51129c770ff1ce2d8e71,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000188.csv,3e678bfcd711d831599bad5719cb4aee25d232369cd011703faa8ef0888af771,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004035.csv,3e75f54281be901306e397835ba711e8619dfbf9dd46611eb8e884bf86aef5b6,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000502.csv,3e95305841f1714fdf92b8752650febe455432792e9ec6194311fe45b1fc063e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002338.csv,3eb3372533d8ede9bd398decc1a00040c05a8648f29a80ea755396e24b413b46,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001848.csv,3eb8ce0ece309c2fbd9c7caf24f654f09808c14e7fc37f02800e387456c3d3d5,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001094.csv,3ee7ceff977ea82e3f225e46db49acb44638d661670a2f9919e3f7e2986b7437,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004355.csv,3eebd8a26c9a2ab28e3ad2ddaa1932c4356a7ddfd79c556e0b0263c0150a4cad,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005179.csv,3f30ba3ba7285a38f2d42d0ddf99a6ab287ffea3b6fbd07483b347ac77123d44,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002559.csv,3f3ca03e832a1ca3da6a40cdefcbb271071301942a83acbe778b38afb7cb1eb6,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001711.csv,3f3d15502b99413b58cd425164df506296a08f83a410fc1ef84a464077bca53e,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000225.csv,3f9644b111b3191e3d164900633a0c8cd589dd2b8f61f9dbc9315a3700a9eddd,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003863.csv,3fcf7bb7a3c9ad29a9c7347d71b4c638039246f7a016692df705023e95c51a44,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002410.csv,3ffc606d21c9e8f9042995427fdfe8fc4d1a0925b8c48691d09e65cd84e2c541,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003897.csv,40278db6d09e8bd623ba0ebaa9889bcb19b7ed2e81c53c0a81d65607d8e49dbf,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004392.csv,4030ed404cfa0fb9bfd581257820ceb012fc0004ff1764f80c94c2800ce97a2c,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001212.csv,4037916a060924dba764bc5f61b3bc210f850f8525f90507885407760a76be37,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000972.csv,4043758d11c49a9f56a02c96c266855018b0f997593f2648d072d4626c8a66be,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004472.csv,4053847d406b403127d9a78f490e4cb7ecaed0b72c4c985b18125ca984699133,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001014.csv,407f2fc0d1d75ea5e51f08dc45195b5e5b2ef3947cb3563d648ef794701cf062,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005274.csv,4093ce5769124377aafd68228fef81a3347fc2d8f04c618daf58e537d5cc3e6d,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004274.csv,40a2e261a679643b0d24be4cff7d92f33e09e1eba5790dff31801556e3d0b573,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003188.csv,4155d41682beacd37e1d0e595cd44497c149a86e3b81058580fcd4c5cb5e1848,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002764.csv,41914a92eae40099c42f69737791cfdd9e20f4fea84739793c61208fc54dadc8,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001883.csv,41a40d8ec4129e0bcf1b69c418e8f540193080691d4d6c1440768c515734c149,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_004861.csv,41aaafd374c1fde688e2265542fa5513adadf3be369be484fa2263ecc15f7c65,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_001673.csv,41ae185020e2b7cc8f56e95204ff9f66e67c210ed63ce04270042447d1bfe665,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002432.csv,4226099988cacbd81d90e9334dbef621f2673d491b602b3fffb20c6b96a59e70,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002291.csv,4226e99ca38a7326b4c5262f3dc4344fd61ac5ba95135d0d4e0646fd1c6f4dba,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_005158.csv,42439f425d0cc0ad3c7c6bba63c3437a10ccbb731fb2efc06fc2d0f03a4ffa09,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_003648.csv,4252ae55abc3d7f0ae803db7b5d1ae1cf2d4ed7f092f20256bbef19afd933297,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_002018.csv,4276a568987fad57ffc9cb775c3bd0dac95dc4f76005eb9b50933752618c429d,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000183.csv,4283fa7b9e9c2feb0c1ef9a3fdfac5220429cfd722dad33f094cac12ef982c42,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
train,map_000480.csv,428d78c8ab994cca82d6b49b8714d4e5d49c8567e7c38f6ae9d065e50f5a32c8,42,ONE_UNIT_SPAWN_UNAVAILABLE,ONE_UNIT_SPAWN_UNAVAILABLE,1,True,
